"fixture_id","updateAt","player_id","player_name","team_id","team_name","number","position","rating","minutes_played","captain","substitute","offsides","shots_total","shots_on","goals_total","goals_conceded","goals_assists","goals_saves","passes_total","passes_key","passes_accuracy","tackles_total","tackles_blocks","tackles_interceptions","duels_total","duels_won","dribbles_attempts","dribbles_success","dribbles_past","fouls_drawn","fouls_committed","cards_yellow","cards_red","penalty_won","penalty_commited","penalty_success","penalty_missed","penalty_saved"
327985,1597118490,10319,"Allan",1062,"Atletico-MG",29,"M","7.0",90,"False","False",NA,2,0,0,0,0,0,26,1,83,0,1,3,6,1,0,0,2,1,3,1,0,0,0,0,0,0
327985,1597118490,2038,"Guilherme Arana",1062,"Atletico-MG",13,"M","6.9",90,"False","False",NA,2,1,0,0,0,0,16,0,57,2,0,2,6,2,1,0,1,0,2,0,0,0,0,0,0,0
327985,1597118490,9881,"Marquinhos",1062,"Atletico-MG",50,"F","6.6",68,"False","False",1,3,1,0,0,0,0,14,1,87,1,0,1,9,1,1,0,2,0,3,0,0,0,0,0,0,0
327985,1597118490,51214,"Jefferson Savarino",1062,"Atletico-MG",70,"F","6.3",67,"False","False",NA,1,1,0,0,0,0,10,0,76,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0
327985,1597118490,33063,"Bueno",1062,"Atletico-MG",40,"D","6.6",23,"False","True",NA,0,0,0,0,0,0,5,0,83,0,0,3,3,1,0,0,0,1,1,0,0,0,0,0,0,0
327985,1597118490,9890,"Jair",1062,"Atletico-MG",8,"M","6.6",46,"False","True",NA,0,0,0,0,0,0,19,1,82,1,0,0,5,2,0,0,1,1,2,0,0,0,0,0,0,0
327985,1597118490,16847,"Keno",1062,"Atletico-MG",11,"M","6.7",11,"False","True",NA,0,0,0,0,0,0,4,0,66,1,0,0,7,3,3,2,0,0,2,0,0,0,0,0,0,0
327985,1597118490,9923,"Hyoran",1062,"Atletico-MG",20,"M","6.5",21,"False","True",NA,0,0,0,0,0,0,4,0,57,1,0,1,12,5,0,0,2,4,2,0,0,0,0,0,0,0
327985,1597118490,10574,"Marrony",1062,"Atletico-MG",38,"F","6.3",22,"False","True",NA,1,1,0,0,0,0,1,0,50,0,0,0,9,0,2,0,1,0,1,0,0,0,0,0,0,0
327988,1597118491,10508,"Vladimir",128,"Santos",1,"G","7.3",97,"False","False",NA,0,0,0,1,0,5,24,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327988,1597118491,10162,"Pará",128,"Santos",4,"D","7.3",97,"False","False",NA,2,1,0,0,0,0,41,0,80,3,1,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0
327988,1597118491,9991,"Lucas Veríssimo",128,"Santos",28,"D","7.0",97,"False","False",NA,0,0,0,0,0,0,49,0,84,1,0,4,6,4,1,1,0,0,0,0,0,0,0,0,0,0
327988,1597118491,71,"Luan Peres",128,"Santos",14,"D","6.9",97,"False","False",NA,0,0,0,0,0,0,36,0,83,1,1,1,7,4,1,1,0,1,0,0,0,0,0,0,0,0
