"fixture_id","team_id","startXI","player","number"
328006,133,TRUE,"Andrey",15
328006,133,TRUE,"Gabriel Pec",17
328006,133,TRUE,"Martin Benitez",10
328006,133,TRUE,"Talles Magno",11
328006,133,TRUE,"Germán Cano",14
328006,133,FALSE,"Lucão",56
328006,133,FALSE,"Neto Borges",33
328006,133,FALSE,"Claudio Winck",2
328006,133,FALSE,"Werley",34
328006,133,FALSE,"Miranda",35
328006,133,FALSE,"Lucas Santos",28
328006,133,FALSE,"Guilherme Parede",77
328006,133,FALSE,"Marcos Júnior",20
328006,133,FALSE,"Carlinhos",23
328006,133,FALSE,"Bruno Gomes",18
328006,133,FALSE,"Ribamar",9
328006,133,FALSE,"Tiago Reis",27
328006,126,TRUE,"Tiago Volpi",1
328006,126,TRUE,"Juanfran",20
328006,126,TRUE,"Robert Arboleda",5
328006,126,TRUE,"Bruno Alves",3
328006,126,TRUE,"Reinaldo",6
328006,126,TRUE,"Liziero",14
328006,126,TRUE,"Tchê Tchê",8
328006,126,TRUE,"Igor Gomes",26
328006,126,TRUE,"Dani Alves",10
328006,126,TRUE,"Paulinho Boia",38
328006,126,TRUE,"Pablo Felipe",9
328006,126,FALSE,"Lucas Perri",23
328006,126,FALSE,"Júnior",41
328006,126,FALSE,"Diego",27
328006,126,FALSE,"Léo",16
328006,126,FALSE,"Igor Vinícius",2
328006,126,FALSE,"Hélinho",37
328006,126,FALSE,"Luan Santos",13
328006,126,FALSE,"Rodrigo Nestor",35
328006,126,FALSE,"Gonzalo Carneiro",25
328006,126,FALSE,"Alexandre Pato",7
328006,126,FALSE,"Gabriel",42
328011,118,TRUE,"Douglas Friedrich",1
328011,118,TRUE,"Nino Paraíba",2
328011,118,TRUE,"Ernando",14
328011,118,TRUE,"Juninho",40
328011,118,TRUE,"Juninho Capixaba",29
328011,118,TRUE,"Gregore",26
328011,118,TRUE,"Ronaldo",16
328011,118,TRUE,"Rossi",11
328011,118,TRUE,"Rodriguinho",10
328011,118,TRUE,"Élber",7
328011,118,TRUE,"Gilberto",9
328011,118,FALSE,"Anderson",33
328011,118,FALSE,"Ignacio",13
328011,118,FALSE,"João Pedro",23
328011,118,FALSE,"Lucas Fonseca",28
328011,118,FALSE,"Zeca",12
328011,118,FALSE,"Marco Antônio",30
328011,118,FALSE,"Clayson",25
328011,118,FALSE,"Elton",17
328011,118,FALSE,"Jádson",71
328011,118,FALSE,"Alesson",21
328011,118,FALSE,"Saldanha",99
328011,794,TRUE,"Cleiton",40
328011,794,TRUE,"Aderlan Silva",13
328011,794,TRUE,"Léo Ortiz",3
328011,794,TRUE,"Ligger",4
328011,794,TRUE,"Edimar",6
328011,794,TRUE,"Ricardo Ryller",25
328011,794,TRUE,"Artur",7
328011,794,TRUE,"Claudinho",10
328011,794,TRUE,"Matheus Jesus",11
328011,794,TRUE,"Morato",38
328011,794,TRUE,"Alerrandro",27
328011,794,FALSE,"Júlio Césár",1
328011,794,FALSE,"Fabrício Bruno",14
328011,794,FALSE,"Leonardo Realpe",2
328011,794,FALSE,"Weverton",17
328011,794,FALSE,"Weverson",34
328011,794,FALSE,"Barreto",5
328011,794,FALSE,"Robinho",16
328011,794,FALSE,"Bruno Tubarão",20
328011,794,FALSE,"Ytalo",15
328005,124,TRUE,"Muriel",27
328005,124,TRUE,"Igor Julião",21
328005,124,TRUE,"Nino",33
328005,124,TRUE,"Luccas Claro",4
328005,124,TRUE,"Egídio",6
